"date","sport","family","small","ice","guid"
"2023-09-30 03:30:00","0","0","0","0","04506812-4aac-4240-bf3c-f6321fb6a280"
"2023-07-23 12:45:00","0","128","0","0","0456606f-b414-4acc-87e1-d2cce7b2a1f9"
"2023-03-29 10:45:00","40","100","14","0","045c83b5-3ff9-4ac2-b2db-3d4ca7a4f2f9"
"2023-08-29 15:15:00","0","111","0","0","04639cc2-00a3-47f5-ba0a-58cd9f558191"
"2023-10-07 12:00:00","77","150","25","49","0472b502-6f9b-4ac4-a76d-e6ec5d88d45e"
"2023-10-09 17:30:00","104","141","19","71","0478ccc9-26ec-4d59-8c75-e336edcca70f"
"2023-11-04 06:00:00","0","0","0","0","047bf696-00c1-45ba-ab49-3ccbd859fed7"
"2023-06-03 13:30:00","34","75","16","0","047e4f4d-16cf-4655-abf8-84345a8153e2"
"2023-11-28 08:45:00","46","22","18","0","048d9ba9-8aa0-4209-b9d5-7fe71139457a"
"2023-04-17 20:30:00","92","87","26","0","0490e6f4-1784-4174-adc1-ba29419fc3ac"
"2023-10-01 21:45:00","5","3","4","0","0492d781-2dfe-4554-92c9-f9b70cda80c7"
"2023-04-17 14:45:00","66","145","23","0","0492eaaf-ddc2-45bc-89ab-b4c6c06efc41"
"2023-10-08 07:00:00","31","38","22","0","049497da-73ae-4ad1-a8c9-acdb43da0fe1"
"2023-11-11 09:45:00","0","124","0","0","0497474d-fef1-4747-8191-a58d1b4a8f86"
"2023-12-02 18:30:00","81","76","29","197","04a3b933-309d-4844-9e8e-0b413c1c86f4"
"2023-04-24 09:15:00","33","59","29","0","04a61209-b331-4210-8309-359527c1e2ed"
"2023-10-24 20:45:00","132","96","20","0","04a71521-5782-4adf-b4d2-9cab2c2d2555"
"2023-03-23 20:45:00","120","99","25","12","04abed5d-385c-47c3-ae6d-55f0c63315f0"
"2023-08-05 17:15:00","0","149","0","0","04b933f3-0bc7-469e-ab56-a2e354cc9f85"
"2023-09-02 13:30:00","60","122","13","0","04c39599-6621-4075-baa7-3f3d804dbc19"
"2023-08-24 14:15:00","0","91","0","0","04c7204c-65ca-4583-a00f-df983b7f5ae5"
"2023-03-09 18:00:00","102","147","32","34","04c79920-6512-4221-9f78-78bc6028881d"
"2023-06-14 19:15:00","85","144","19","0","04cae6a4-ffda-415f-accf-1ac5eaef84f3"
"2023-12-03 20:45:00","84","83","19","9","04cd254a-a0c8-4eda-955c-fd6924e71771"
"2023-07-24 19:15:00","0","141","0","0","04da64e7-5828-4f3b-9590-0edbab7e7c1d"
"2023-09-24 22:00:00","0","0","0","0","04dd150d-8f55-4ffc-b51b-cc61cafa32c6"
"2023-07-12 06:15:00","0","28","0","0","04dfe65e-a693-40cf-8cc9-69c303c3c08e"
"2023-05-17 09:00:00","56","49","12","0","04e39fc0-fb44-465f-9e4a-89e2d290005b"
"2023-10-15 12:30:00","97","146","21","56","04e4fb6b-5562-4b23-b8e1-256d9d1e7fb6"
"2023-10-08 02:15:00","0","0","0","0","04e8c7e0-f44a-424f-b64a-c12decb7668a"
"2023-11-22 05:00:00","0","0","0","0","04f7b0ed-e871-43e7-b19a-bee2e993f7cf"
"2023-04-08 07:30:00","0","71","0","0","04f8d481-017b-4f0b-8e06-f98f49e0e12c"
"2023-05-09 09:15:00","55","74","36","0","04fc3c75-6240-4c12-96f5-c846359b0bfa"
"2023-03-08 13:00:00","39","84","13","0","04fc779e-04d7-445a-9c5d-3885ec099a14"
"2023-10-18 06:45:00","36","39","0","0","0500bcdf-f977-474c-856d-a522abcd276b"
"2023-05-15 16:45:00","77","117","18","0","05014826-d17d-4d8d-8221-e9086a21f656"
"2023-05-23 12:45:00","36","88","2","0","05041900-bdcc-4ab7-b454-fa81e96012f1"
"2023-06-07 19:45:00","42","93","14","0","0507fde4-344f-44f5-be1b-366914a581a0"
"2023-04-21 11:30:00","43","106","17","0","050abd3c-818d-4958-84ae-abc96beb6b4e"
"2023-10-15 23:30:00","0","0","0","0","050b2fa1-b5e4-4f0b-8b1f-119225dbfe0f"
"2023-10-09 20:45:00","112","77","20","11","050b9965-416d-40d6-89e3-a342fcd8fbf0"
"2023-07-03 11:15:00","0","115","0","0","050bd712-6c1e-4c1f-a47f-62d32b5d12fd"
"2023-08-10 07:45:00","0","40","0","0","051381f3-ff24-496f-9bb5-6ff87a420879"
"2023-10-28 19:00:00","81","69","19","39","0514839d-62a5-4aa9-b846-fb86db6a3e15"
"2023-03-07 17:45:00","99","149","45","79","0517cf5b-8600-4ab0-919b-74b3a7853781"
"2023-05-10 18:45:00","61","144","19","0","051885b1-f124-4685-a10c-c3e7cb8f2b57"
"2023-11-23 02:00:00","0","0","0","0","051d2e58-5e9d-411a-b76c-d2ba6684313f"
"2023-09-25 15:45:00","38","85","16","0","05224f8a-b96e-41a1-bac3-43926ab45725"
"2023-12-07 12:30:00","43","73","43","0","0528829a-90bc-4b18-803d-7fa47953bd82"
"2023-03-11 10:00:00","100","150","18","0","052901bb-01f5-4239-acc5-2a7a78214c21"
"2023-07-06 13:15:00","0","135","0","0","052bab9d-888f-47a7-855b-bc96eb68bb1a"
"2023-08-19 16:45:00","0","149","0","0","053359f6-9c7f-48d1-b903-eb7950a4e786"
"2023-04-21 12:45:00","57","58","21","0","05357d27-2f2b-46bb-859d-06c868a0ee7c"
"2023-11-26 01:00:00","0","0","0","0","053d8e91-070d-4559-98a7-611eebfc7fbe"
"2023-04-17 19:45:00","101","137","25","0","05418640-c5bc-4336-a8fe-eaa261e743b1"
"2023-12-13 09:15:00","43","31","12","0","05453620-594a-48a0-a007-bfd6fc3dcaa2"
"2023-07-04 12:45:00","0","120","0","0","054668b0-14b1-4004-9948-6b01de3295a3"
"2023-08-28 19:30:00","0","150","0","0","0547451b-54bb-4900-b339-bc913960eb0a"
"2023-06-07 12:30:00","19","27","17","0","054e8fcf-6e98-4662-a5c1-f32e105eee40"
"2023-07-01 12:00:00","0","125","0","0","054f4321-6772-4ee3-8e95-702e92800801"
"2023-09-23 04:00:00","0","0","0","0","05500136-59c4-49c6-a3a7-fdd474d73e57"
"2023-08-12 17:30:00","0","100","0","0","055a8366-63ca-41c8-b75f-98285cd7916c"
"2023-03-11 17:45:00","98","128","18","100","055aab56-5218-469d-a28b-260a75688fb3"
"2023-07-08 12:00:00","0","82","0","0","055ac803-0c47-4ae3-ae3e-2c65a3962d9f"
"2023-08-27 17:00:00","0","126","0","0","055b3fd9-672c-4bbf-9af1-8143dd71a924"
"2023-05-12 12:00:00","45","75","18","0","055e85d3-d22b-4737-9d38-0ed6aa694149"
"2023-10-03 23:30:00","0","0","0","0","055e951d-18dd-4cde-9678-c04eb8f78da7"
"2023-03-10 10:15:00","76","71","17","0","05602735-e411-4e13-be9a-117b00d0475b"
"2023-11-10 22:00:00","0","0","0","0","0564cd91-f9bf-4164-b817-07b3ff7f651e"
"2023-10-19 16:15:00","89","148","39","0","056781e6-1bd7-42f5-b95c-212085616242"
"2023-09-20 19:00:00","91","148","22","0","05686f19-b988-4f79-8135-d203c9643ebb"
"2023-03-14 17:00:00","96","151","40","32","056a7fa5-2e16-4a9e-9146-56f987cb09b2"
"2023-07-22 09:00:00","0","47","0","0","056cedb0-7d22-4238-bcff-e11a82bdf9b7"
"2023-08-25 20:15:00","0","132","0","0","05740588-b6bd-4ec4-8023-10c01cef1704"
"2023-12-03 21:00:00","81","62","14","2","0574ce94-ba46-484a-ba58-dea0933b37c2"
"2023-12-13 21:00:00","85","71","27","0","0579ea43-1f68-49a1-99ab-e5b31061a6d0"
"2023-09-28 14:15:00","35","87","24","0","057e0d56-2d83-495b-953e-a8c98267290f"
"2023-04-04 16:15:00","71","150","34","0","0582c0f2-a235-473f-8be5-bd803268d6c6"
"2023-10-15 04:00:00","0","0","0","0","0582cd1d-6976-4578-a1f7-6bf0b0f4d0d1"
"2023-05-23 11:00:00","44","45","2","0","05872331-2eee-4bc7-8543-7d9dd97b039c"
"2023-05-26 20:00:00","84","120","19","0","058dafd0-0236-4f75-bc03-25006495725e"
"2023-05-07 16:30:00","56","104","19","0","058f7b67-26dd-4f48-a29a-21ad31d635d7"
"2023-03-31 11:15:00","63","77","21","0","059285f8-ab75-4793-ac75-97b39dca2af1"
"2023-07-06 13:00:00","0","142","0","0","059c7f21-85ea-4361-9c40-6a8c50a13985"
"2023-08-11 16:45:00","0","106","0","0","059f3b70-750f-4c4e-a10e-fd758c09a2cf"
"2023-08-12 13:00:00","0","91","0","0","05a07c1e-5427-4190-8837-68fe363113ad"
"2023-12-14 11:30:00","67","74","25","0","05a67d9b-eddc-42c1-a302-5a54c1df1fb3"
"2023-05-10 16:00:00","75","102","18","0","05a93855-7eec-4be0-ac4c-f90c2fa9d197"
"2023-09-19 10:45:00","36","57","24","0","05a9743f-66ec-4363-9940-9e78496cdf90"
"2023-11-12 23:45:00","0","0","0","0","05a982c6-4e55-4128-b348-66b5442c43fb"
"2023-10-25 14:15:00","60","83","17","0","05ab44b1-3427-4b02-9e20-e97d8b2d11bf"
"2023-08-30 09:00:00","0","52","0","0","05ace666-9c2e-4865-af76-f2b2da26a5df"
"2023-04-12 13:15:00","60","150","13","0","05af40a5-976c-4d47-90d7-c5c45eb0b002"
"2023-10-09 15:15:00","59","99","11","0","05b868d1-a85b-4e88-b535-af4bc9e222b5"
"2023-09-22 05:15:00","0","0","0","0","05b9369d-d869-48fd-b5ab-2b8a32424161"
"2023-10-18 00:45:00","0","0","0","0","05bc145f-7fe0-449b-b2fc-98cd227a0957"
"2023-11-20 18:30:00","120","162","18","7","05bfd156-ed09-44ae-8666-76753a2bc37e"
"2023-07-13 12:00:00","0","95","0","0","05c30712-f1bf-4e98-a226-261309d57935"
"2023-03-12 20:45:00","105","120","12","0","05c7c957-e301-4c00-916a-588694cd7d75"
"2023-05-26 16:15:00","62","111","20","0","05ca230e-70e8-4b50-9e29-0480c21b833c"
"2023-10-09 15:30:00","64","148","26","0","05cbce9b-4f4a-4fb7-b553-a630a3e93067"
"2023-04-14 15:45:00","72","110","19","0","05ccda71-34b0-4962-b630-9a359be8b96e"
"2023-12-07 21:00:00","101","67","25","0","05cd4d40-8699-46f3-ad9f-d8bcd7dbf714"
"2023-07-22 11:15:00","0","116","0","0","05cee5ad-2546-4f5d-8e03-acbc622d389a"
"2023-09-24 03:00:00","0","0","0","0","05dc9564-43e0-4d8b-8cf7-bcadbc7d688c"
"2023-05-14 10:15:00","45","135","9","0","05e2ed7c-2810-4c8d-8e4e-970e11e59fa6"
"2023-11-30 01:30:00","0","0","0","0","05ee1ab4-2b41-4276-abc0-b93bbabeb5f3"
"2023-11-07 06:45:00","43","40","10","0","05efa462-d33c-456c-84fa-30bb8911917b"
"2023-03-13 14:30:00","52","105","9","0","05f6a0cd-0c72-4a39-8333-6b328794e176"
"2023-04-29 08:00:00","34","64","24","0","05f98502-edaa-407f-8b4c-9f77821ff97b"
"2023-07-01 11:45:00","0","119","0","0","05faab37-6646-4018-9c3a-06d6ac16df70"
"2023-08-01 11:00:00","0","150","0","0","06018f16-03f2-4ddd-86d4-80a53649a353"
"2023-03-13 13:00:00","60","113","19","0","0607a420-340c-4a28-b291-595cf3e267db"
"2023-05-25 10:00:00","39","80","13","0","060b919b-8586-42b6-a678-71dcac96fa19"
"2023-12-06 04:00:00","0","0","0","0","060cf3b3-827b-4bcc-9117-6734d7a6824a"
"2023-09-02 08:00:00","39","50","24","0","060e8140-4c1a-4ae4-aa22-d8a3cc307ca9"
"2023-10-01 22:30:00","0","0","0","0","061507aa-f080-48b7-9f57-b732e40bb6b7"
"2023-10-01 06:00:00","0","0","0","0","06163894-4e43-4de5-b035-bdff781a3845"
"2023-05-11 18:45:00","79","140","23","0","0618328e-0bd2-4f22-b24f-909d93fc5c1e"
"2023-11-04 16:45:00","75","133","28","87","06183294-3583-4f26-8a93-6e4a7d5572c3"
"2023-11-16 19:30:00","109","151","41","141","061c4550-189d-4fac-8b0f-b814a8a33fff"
"2023-06-03 15:15:00","48","65","28","0","061ffd10-aebd-4c5d-8280-f5634b0f6f2f"
"2023-09-19 16:00:00","74","115","17","0","0620ade9-2649-4c49-afe7-15e60d6869e5"
"2023-10-29 21:45:00","78","78","10","2","06235fed-4b84-4d1f-957c-fe320838d346"
"2023-05-14 09:00:00","33","101","12","0","062539be-7c0f-4231-a94e-1c6fde74fce8"
"2023-12-08 18:15:00","81","131","14","0","062e40d0-7a67-432a-b50b-688fc0b799ed"
"2023-11-17 02:00:00","0","0","0","0","062e9e9e-46cf-46cd-b81c-19dcc7d1b111"
"2023-10-16 08:45:00","56","77","17","0","0633f2d4-5051-4209-8e04-501e4f48b461"
"2023-11-19 18:00:00","103","151","26","105","06353717-fcd6-4876-9f7b-2185ad92820b"
"2023-10-16 07:00:00","27","44","16","0","063677c8-cd46-4202-a6fd-4b4d06f77e0a"
"2023-04-21 17:30:00","69","105","22","0","06377b0a-09cd-451f-bef3-901a7adb19b2"
"2023-07-21 13:45:00","0","94","0","0","06382b4b-1d2b-4a1c-ba83-aca522e08872"
"2023-08-06 14:45:00","0","151","0","0","0638dd6a-6b10-43e6-8f55-15fa12607c6f"
"2023-04-21 11:45:00","43","74","23","0","063bd2f7-202e-4985-816e-0c39691faca2"
"2023-08-27 09:45:00","0","86","0","0","063cae5b-aef0-461b-b237-921859534a30"
"2023-04-02 08:00:00","74","77","26","0","063dd3b1-11e0-4541-a5a5-39e7aa666a39"
"2023-05-27 14:00:00","59","81","24","0","06424de1-a369-41b7-9822-ba8f309175ba"
"2023-05-27 10:45:00","58","125","19","0","06426d3a-ccb5-4360-abeb-e5e1fb998318"
"2023-10-15 08:30:00","75","88","28","0","06429fa7-ee99-45dc-b751-1e4669fb69c7"
"2023-04-17 10:45:00","54","79","16","0","064367c1-67d4-4754-83eb-2f1aa3a99a92"
"2023-11-28 09:15:00","55","25","23","0","064552c5-d028-4dcd-ac1b-5d5f0205c88b"
"2023-11-09 22:45:00","0","0","0","0","0646065c-2738-4978-b813-eddbe65e78c6"
"2023-03-05 17:30:00","100","145","24","68","0646a522-19ee-452f-bdbc-f600384e7b43"
"2023-09-27 07:00:00","26","40","12","0","064cc9a2-cbe8-438d-8d34-6823ee939daa"
"2023-03-14 10:15:00","79","73","28","0","0651fd1c-e429-48da-9fe5-201f5c29aec4"
"2023-12-04 07:45:00","40","53","28","0","065467cc-8c7f-4eb7-b361-7c59a17dc21f"
"2023-05-27 08:45:00","31","88","12","0","065f6fe0-8b02-486a-a3c2-7011c623bcd3"
"2023-03-19 08:30:00","74","110","25","0","06606ae0-61d6-4486-9bd2-59ecbf74bb10"
"2023-08-07 09:15:00","0","62","0","0","0665008a-5875-48d7-8529-82968f0e3e50"
"2023-09-24 01:45:00","0","0","0","0","066ed39b-da39-463c-ab20-12c3a767b6d0"
"2023-11-19 09:00:00","70","94","13","0","06722f97-47e4-4fe8-965c-315e0ebc2305"
"2023-04-17 15:15:00","78","95","14","0","06762eab-68e8-4eed-aea7-faa0abf38246"
"2023-10-19 16:30:00","102","134","25","1","06779913-dc78-4e48-9203-5ab66b1dc3ac"
"2023-07-13 20:30:00","0","139","0","0","067be3fa-9483-4824-8e0c-a1b68fb48575"
"2023-11-13 00:30:00","0","0","0","0","067c5ccf-ce00-454a-b603-fe0a5b545a3c"
"2023-08-18 13:00:00","0","152","0","0","067d653d-f436-4183-afc8-b4edfea6056d"
"2023-05-29 08:45:00","38","65","17","0","0681341a-e523-492b-97a5-09b8397310e6"
"2023-12-16 07:15:00","42","55","19","0","0681d6b6-3dd0-42f1-b52d-d5d3b5fc5a57"
"2023-03-08 07:30:00","44","42","15","0","06842ca0-f11b-4cda-a0bf-6c03885ed8bc"
"2023-11-07 03:00:00","0","0","0","0","0684b2d1-7e63-4e5e-b1ff-560662620fc1"
"2023-10-28 12:15:00","82","149","17","144","068aa906-3b2e-4aa3-965e-62a30d76303a"
"2023-09-12 20:45:00","83","75","25","0","068c2002-6e1a-4394-b43e-781cf129352a"
"2023-08-11 12:00:00","0","136","0","0","06936aa1-8eb0-493d-aff2-eecf0c2cc88b"
"2023-07-14 14:30:00","0","88","0","0","069c5af3-f78b-4d1f-a8d8-28e866dac7bf"
"2023-05-16 19:45:00","59","109","27","0","069d82bd-4bd7-449e-a058-32dff08aa786"
"2023-03-23 19:45:00","105","146","23","69","06a979d7-b059-4f5d-ab38-06365444d94b"
"2023-09-21 16:45:00","94","150","19","0","06b3cafe-6f48-4522-9be1-a256c6e21375"
"2023-05-25 14:15:00","49","44","5","0","06bffbcd-d74e-4524-8542-e449f4c8ab8a"
"2023-12-01 01:30:00","0","0","0","0","06c02c7e-2249-4173-9ae4-288f9d4eb98b"
"2023-07-08 10:30:00","0","70","0","0","06c266ac-cbbd-445c-8d49-0bd0039f5828"
"2023-12-05 08:45:00","50","38","19","0","06c5d83a-995f-40d2-8221-994fbed3c88c"
"2023-06-09 06:45:00","15","25","5","0","06c6cfa3-a616-44e6-b587-5875fa8841a6"
"2023-11-11 03:00:00","0","0","0","0","06c9ebc2-5710-44f4-b371-f1013a3e0ec6"
"2023-10-20 03:15:00","0","0","0","0","06ceda6e-9cfb-453a-8447-a81869b82ea9"
"2023-09-20 19:45:00","102","145","16","0","06d10706-0bc0-4c0c-a00a-4e0a9d34e9a0"
"2023-06-21 18:45:00","85","151","18","0","06d1a169-073e-4277-ba04-61180d2d0af4"
"2023-12-14 19:15:00","111","140","21","172","06da09bb-37e7-49b7-9291-99f97a424307"
"2023-07-10 07:15:00","0","51","0","0","06dae567-d04d-4f00-b2ea-d82679b9c34d"
"2023-10-25 19:45:00","114","135","25","148","06dccd2e-ad8e-4a35-b0f2-104635c9aca8"
"2023-11-28 01:45:00","0","0","0","0","06dd6d42-9f27-42bd-a24f-f2b74b4974a0"
"2023-07-01 10:45:00","0","98","0","0","06e2319d-b35d-4b7f-a00b-c61f415ddb4f"
"2023-04-21 07:45:00","56","63","20","0","06e45da9-e76f-4644-96e1-292ace12a732"
"2023-11-19 14:15:00","101","143","18","0","06ec3e4a-3ba2-4cf7-9173-847e1bc750f5"
"2023-10-16 04:00:00","0","0","0","0","06ee35e9-5a17-4b34-a7c7-069126b7e827"
"2023-06-30 11:15:00","64","0","14","0","06f30ab0-e88b-4a29-ac2f-533754dac813"
"2023-08-04 13:00:00","0","136","0","0","06f52d39-0dd3-4ab2-bc33-17441ed420ab"
"2023-09-22 23:00:00","0","0","0","0","06f68c99-3b33-4918-9e02-0bf1093a1567"
"2023-05-02 15:45:00","0","104","0","0","07014449-adce-4572-903f-58395af68b35"
"2023-10-06 02:00:00","0","0","0","0","070245e6-459e-4888-8454-14da9e599567"
"2023-11-10 12:30:00","69","81","14","0","070251a4-bf0e-4eee-8eb7-e7d8960a1680"
"2023-10-31 17:30:00","87","140","24","13","0706554a-5980-42f2-920d-1c35a7732bff"
"2023-07-05 07:00:00","0","45","0","0","070f2423-acb1-49af-bfd6-2888a9530ecf"
"2023-09-21 13:30:00","49","68","27","0","07149205-aab3-4321-872b-9fc309840178"
"2023-11-11 21:45:00","0","1","0","0","07162c45-1416-4eb7-b9b7-fd617af53d6d"
"2023-06-22 06:15:00","0","18","8","0","0721af1e-2b3f-4059-961d-43161bc2d3ae"
"2023-10-08 19:45:00","113","133","16","115","0722d583-ba59-4b8e-a83a-0fe06545108a"
"2023-08-19 19:15:00","0","109","0","0","0727a96a-df2e-4381-894f-3f213c6cdcf4"
"2023-11-28 08:15:00","43","15","17","0","0729c8e2-a276-4713-846a-65189087b511"
"2023-05-14 13:30:00","42","112","11","0","072d5ee0-37f3-4971-9bcd-f7fd993f28d5"
"2023-10-06 18:00:00","86","155","18","108","0730f0f0-1154-4c3e-8c27-32874e1a3bd8"
"2023-11-11 08:15:00","0","76","0","0","0731b185-8c80-42f8-b151-c405ba03eb7e"
"2023-12-15 03:15:00","0","0","0","0","0733764c-a7fa-4c7f-87ff-aa40d68a6f5b"
"2023-11-09 08:15:00","-1","-1","-1","-1","0738382c-ab93-4fed-bb77-b4284053eb94"
"2023-07-14 06:30:00","0","33","0","0","07395f6d-3122-41ff-8b9e-66e3fa5fbfb9"
"2023-03-16 08:30:00","39","68","35","0","073a17dc-4262-4544-8441-bbeab2809eb6"
"2023-07-01 19:45:00","0","94","0","0","073b37a2-dd57-4cb6-8472-6fde6f624cbf"
"2023-11-21 00:30:00","0","0","0","0","073d265d-87b7-44b1-93af-a0e2d0c2141d"
"2023-08-30 15:30:00","0","121","0","0","0740afb8-85fb-4f62-9e8a-ac69ec66bc1f"
"2023-05-10 14:00:00","56","61","2","0","07463bf2-1d55-4755-982b-5d87cb304e14"
"2023-06-03 08:15:00","34","64","14","0","07498079-ef7a-48ff-95b0-0b46f8ad2673"
"2023-04-23 11:00:00","45","100","31","0","0759079a-c883-437d-8a20-456cd18dd66b"
"2023-12-01 03:45:00","0","0","0","0","0760a4a4-0af2-4c8e-b2c8-3b0812d735bb"
"2023-11-29 00:30:00","0","0","0","1","0764d68d-5197-4d1e-93c9-e089617027b0"
"2023-11-18 17:00:00","78","120","13","36","07660b12-e6f0-4c63-8907-9dd971b08b10"
"2023-03-21 15:45:00","81","105","21","0","07678581-a5be-4771-a382-ed10c5fd2068"
"2023-05-29 14:00:00","31","113","15","0","07697a81-3e72-4356-b458-fe5e661a8b42"
"2023-11-02 02:45:00","0","0","0","0","0772cea6-a2c9-4afe-b214-b6f90d886d3b"
"2023-06-09 16:00:00","46","111","8","0","07761c73-c8ac-40c4-b6e2-49ddd4c742e6"
"2023-10-12 10:00:00","69","107","19","0","07789af2-d62e-4985-9847-800005509a17"
"2023-05-03 09:45:00","0","72","0","0","077ccab9-9bf2-498f-a572-795613050228"
"2023-10-28 18:45:00","73","70","21","65","077ed071-0095-4abd-a2cc-8fb996e6ef1e"
"2023-10-05 14:15:00","39","12","24","0","07819080-7905-4d2a-9852-e67cec26f4e6"
"2023-04-20 12:00:00","48","59","23","0","0791c775-25d2-457a-8aab-846293ee8c86"
"2023-11-23 05:00:00","0","0","0","0","07957a37-e52b-4066-bab4-6e5ce10125a8"
"2023-03-25 12:15:00","76","136","18","0","07960a67-b384-4c70-ac28-6571c39797c6"
"2023-10-04 01:30:00","0","0","0","0","07967ca3-6209-4e5e-a513-35e902f576ae"
"2023-10-24 23:45:00","0","0","0","0","0796a153-fa3f-43e1-a4b8-8a85b0ce9752"
"2023-10-09 04:15:00","0","0","0","0","079b2ab4-536e-4ba1-8a3a-d8fc22c63f22"
"2023-05-05 11:45:00","51","104","22","0","079b86dc-9b60-48bc-b343-0f8c98f73590"
"2023-06-07 12:15:00","28","30","17","0","079c2d0d-8c30-4dbd-bed5-59231395552a"
"2023-10-03 05:30:00","0","0","0","0","079efa3f-1f4a-44f9-9b12-0d93f9f65284"
"2023-10-30 16:30:00","63","142","24","0","07a19385-72c4-4e25-8a09-88cc1a5f3da0"
"2023-03-16 09:30:00","61","95","22","0","07a76769-1f9d-4946-a380-78cfcf461137"
"2023-12-12 08:45:00","47","34","17","0","07a8ad2e-8547-4633-8b9d-e7f867902a0a"
"2023-11-24 12:00:00","85","42","16","0","07abed68-cd72-4de3-b57d-4eaa44bd209a"
"2023-05-05 15:00:00","63","89","18","0","07ad9728-95ad-41b9-a2b5-1e2543ddf7d7"
"2023-05-27 17:30:00","33","74","24","0","07b2e38b-19e5-4f05-9da0-4b4f3c88d72c"
"2023-07-23 12:00:00","0","151","0","0","07b7c2ca-b6cc-422e-ac6f-40756022870a"
"2023-06-09 17:45:00","52","154","25","0","07bee8ec-4366-4f54-ac9a-ca034c85500c"
"2023-04-02 16:15:00","94","149","32","138","07c841ae-42a3-46f0-986a-da5bb2bc9bad"
"2023-03-22 11:00:00","54","67","31","0","07c9508b-d21e-4052-b73a-9393651e92dd"
"2023-11-30 10:45:00","54","78","30","0","07cd5654-d7ba-4821-ac2f-e0c4644a1806"
"2023-11-14 23:15:00","0","0","0","0","07d01066-be3c-4e8d-a32b-85e1fc7201a3"
"2023-11-10 20:45:00","112","102","19","0","07dd22c0-1a2f-450f-b2d4-e0abd288e71e"
"2023-05-04 13:30:00","44","23","21","0","07e327ff-7e9f-4404-9d8b-b604e99e8b74"
"2023-10-05 14:30:00","36","55","24","0","07ecee45-fa7c-49e9-8744-e4d68b417efa"
"2023-10-23 07:45:00","41","55","30","0","07ed490e-eba2-42d5-b3a5-3cc51d683613"
"2023-05-29 16:30:00","69","111","19","0","07f63aa4-1f97-449a-8e4f-3cfc3937b6ad"
"2023-10-11 21:00:00","73","79","19","0","0800836b-33cd-4cd0-8b14-2b823430e749"
"2023-08-16 16:30:00","0","149","0","0","08080ed5-d59c-4737-9a99-a24478d7471d"
"2023-10-03 12:15:00","45","45","24","0","080d6786-e2c5-44f7-9083-2740f301a071"
"2023-12-08 02:30:00","0","0","0","0","08109ff8-d543-4396-affe-aab936ea9345"
"2023-08-09 17:00:00","0","141","0","0","0811aae1-0e3c-4dd1-9ccc-e34a9d089932"
"2023-12-14 11:15:00","76","57","25","0","0812c851-a9a7-4f31-ac90-5ab94af97826"
"2023-10-25 14:00:00","55","85","18","0","081a9024-2677-4c86-b5e4-94fa90ff0912"
"2023-09-13 06:15:00","32","25","0","0","081b411e-62c2-4033-a09e-ef0fe0e5044f"
"2023-10-07 16:45:00","61","112","32","46","081ee45d-efbf-42c9-b682-c4aad5dfad48"
"2023-08-20 14:30:00","0","123","0","0","081ff0a8-d9a6-49da-ae30-cbf24e934580"
"2023-07-20 09:00:00","0","84","0","0","0826a9be-c38e-4350-8d14-a4e7f8bd4154"
"2023-05-12 14:15:00","43","83","24","0","0826dbdb-8efb-4244-b503-781ae1c96b8b"
"2023-08-10 09:45:00","0","125","0","0","0827659e-3cfb-4b5a-9c30-5e437f6a6e18"
"2023-10-15 09:00:00","51","95","16","0","082891a6-2dc7-47c6-bcdf-adfa03245bfd"
"2023-10-20 15:00:00","75","71","24","0","082aff82-cf73-4b8b-991a-56a7bf5e9ce8"
"2023-12-05 07:45:00","57","26","20","0","082ce55e-e80d-4dfc-8767-f6780a585f29"
"2023-10-17 23:15:00","0","0","0","0","08320cd8-cb3c-475e-ab19-e9d2007e9d7a"
"2023-11-05 09:45:00","84","137","16","0","0836d211-e915-4712-82ef-25bbc5429526"
"2023-05-28 18:45:00","57","99","13","0","0839e26d-81a5-44b3-9b1f-64a1f210ce4c"
"2023-06-04 06:30:00","16","25","5","0","083c51de-1d61-4f54-8198-9bd9436423fb"
"2023-12-12 03:00:00","0","0","0","0","084211f8-0a98-4421-b58a-bf7ffc99b61c"
"2023-11-13 08:00:00","44","25","15","0","084c3a54-e06d-4716-8e57-3281cb892015"
"2023-09-24 13:00:00","85","156","16","0","0860afc5-33ac-4b0b-b87b-ab2e4b08b025"
"2023-11-22 18:45:00","111","148","26","20","0863b6e1-28cc-4be6-bf5a-15f2c4c860cd"
"2023-05-26 21:15:00","32","37","11","0","08643464-d885-4764-bf1e-0a97a12b7cb7"
"2023-05-07 10:15:00","56","133","15","0","08670761-c012-4ad2-b39a-aa42ac75213b"
"2023-03-09 17:15:00","104","143","18","48","086eaf62-83eb-4051-8cd8-3858b9c49333"
"2023-12-12 12:15:00","35","68","24","0","08702c60-5f49-4f3d-b2a4-7bb73590b77d"
"2023-08-30 09:15:00","0","58","0","0","0877b2b3-6366-4e10-9568-55695b7052ce"
"2023-07-07 20:15:00","0","134","0","0","0878ce30-7a8a-4adc-a486-a1e8e9d92464"
"2023-11-09 18:00:00","112","150","20","153","087c040e-c4d9-4373-b7f5-015ba5e35e72"
"2023-11-17 11:15:00","49","110","21","0","087f9107-fca7-4598-89ee-28605bfe1bf3"
"2023-09-19 18:00:00","93","150","25","0","088083f0-62c0-4d7f-8389-857fbd3faea0"
